verse,wordform,lemma,pos,book,chapter,word_order,person,tense,voice,mood,case,number,gender,degree
1,kai\,kai/,conjunction,2 Samuel,1,1,,,,indicative,,,,
1,e)ge/neto,gi/nomai/gi/gn-,verb,2 Samuel,1,2,2.0,,,,,,,
1,meta\,meta/,preposition,2 Samuel,1,3,,,,indicative,,,,
1,to\,o(,article,2 Samuel,1,4,,,,,nominative,singular,neuter,
1,a)poqanei=n,a)po·qnh/|skw,verb,2 Samuel,1,5,2.0,,,,,,,
1,*saoul,*saou/l,noun,2 Samuel,1,6,,,,indicative,,,masculine,
1,kai\,kai/,conjunction,2 Samuel,1,7,,,,indicative,,,,
1,*dauid,*daui/d,noun,2 Samuel,1,8,,,,,,,,
1,a)ne/streyen,a)na·stre/fw,verb,2 Samuel,1,9,3.0,aorist,active,indicative,,singular,,
1,tu/ptwn,tu/ptw,verb,2 Samuel,1,10,,present,active,participle,nominative,singular,masculine,
1,to\n,o(,article,2 Samuel,1,11,,,,,accusative,singular,masculine,
1,kai\,kai/,conjunction,2 Samuel,1,12,,,,indicative,,,,
1,e)ka/qisen,kaqi/zw,verb,2 Samuel,1,13,3.0,aorist,active,indicative,,singular,,
1,*dauid,*daui/d,noun,2 Samuel,1,14,,,,,,,,
1,e)n,e)n,preposition,2 Samuel,1,15,,,,indicative,,,,
1,h(me/ras,h(me/ra,noun,2 Samuel,1,16,,,,,genitive,singular,feminine,
1,du/o,du/o,quantifier,2 Samuel,1,17,,,,,genitive,,,
2,kai\,kai/,conjunction,2 Samuel,1,1,,,,indicative,,,,
2,e)genh/qh,gi/nomai/gi/gn-,verb,2 Samuel,1,2,2.0,,,,,,,
2,th=|,o(,article,2 Samuel,1,3,,,,,dative,singular,feminine,
2,h(me/ra|,h(me/ra,noun,2 Samuel,1,4,,,,,dative,singular,feminine,
2,th=|,o(,article,2 Samuel,1,5,,,,,dative,singular,feminine,
2,tri/th|,tri/tos,quantifier,2 Samuel,1,6,,,,,dative,singular,feminine,
2,kai\,kai/,conjunction,2 Samuel,1,7,,,,indicative,,,,
2,i)dou\,o(ra/w,verb,2 Samuel,1,8,,,,,,,,
2,a)nh\r,a)nh/r,noun,2 Samuel,1,9,,,,,vocative,singular,,
2,h)=lqen,e)/rxomai,verb,2 Samuel,1,10,2.0,,,,,,,
2,e)k,e)k,preposition,2 Samuel,1,11,,,,indicative,,,,
2,th=s,o(,article,2 Samuel,1,12,,,,,genitive,singular,feminine,
