verse,wordform,lemma,pos,book,chapter,word_order,person,tense,voice,mood,case,number,gender,degree
1,filosofw/taton,filo·sofw/·tatos,adjective,4 Maccabees,1,1,,,,,,,,
1,lo/gon,lo/gos,noun,4 Maccabees,1,2,,,,,accusative,singular,masculine,
1,e)pidei/knusqai,e)pi·dei/knumi,verb,4 Maccabees,1,3,,,,,,,,
1,me/llwn,me/llw,verb,4 Maccabees,1,4,,present,active,participle,nominative,singular,masculine,
1,ei),ei),particle,4 Maccabees,1,5,,,,indicative,,,,
1,e)stin,ei)mi/[1],verb,4 Maccabees,1,6,,,,,,,,
1,tw=n,o(,article,4 Maccabees,1,7,,,,,genitive,plural,neuter,
1,paqw=n,pa/qo·s,noun,4 Maccabees,1,8,2.0,,,,,,,
1,o(,o(,article,4 Maccabees,1,9,,,,,nominative,singular,masculine,
1,eu)sebh\s,eu)·sebh/s,adjective,4 Maccabees,1,10,,,,,nominative,singular,masculine,
1,logismo/s,logismo/s,noun,4 Maccabees,1,11,,,,,nominative,singular,masculine,
1,sumbouleu/saim’,sum·bouleu/w,verb,4 Maccabees,1,12,1.0,aorist,active,optative,,singular,,
1,a)\n,a)/n,particle,4 Maccabees,1,13,,,,indicative,,,,
1,u(mi=n,su/,pronoun,4 Maccabees,1,14,,,,,dative,plural,,
1,o)rqw=s,o)rqw=s,adverb,4 Maccabees,1,15,,,,indicative,,,,
1,o(/pws,o(/pws,adverb,4 Maccabees,1,16,,,,indicative,,,,
1,prose/xhte,pros·e/xw,verb,4 Maccabees,1,17,2.0,,,,,,,
1,proqu/mws,pro·qu/mws,adverb,4 Maccabees,1,18,,,,indicative,,,,
1,th=|,o(,article,4 Maccabees,1,19,,,,,dative,singular,feminine,
1,filosofi/a|,filo·sofi/a,noun,4 Maccabees,1,20,,,,,dative,singular,feminine,
2,kai\,kai/,conjunction,4 Maccabees,1,1,,,,indicative,,,,
2,ga\r,ga/r,conjunction,4 Maccabees,1,2,,,,indicative,,,,
2,a)nagkai=os,a)nagkai=os,adjective,4 Maccabees,1,3,,,,,nominative,singular,masculine,
2,ei)s,ei)s[1],preposition,4 Maccabees,1,4,,,,indicative,,,,
2,panti\,pa=[nt]s,quantifier,4 Maccabees,1,5,,,,,genitive,singular,,
2,o(,o(,article,4 Maccabees,1,6,,,,,nominative,singular,masculine,
2,lo/gos,lo/gos,noun,4 Maccabees,1,7,,,,,nominative,singular,masculine,
