verse,wordform,lemma,pos,book,chapter,word_order,person,tense,voice,mood,case,number,gender,degree
1,*adam,*)ada/m,noun,1 Chronicles,1,1,,,,indicative,,,masculine,
1,*shq,*sh/q,noun,1 Chronicles,1,2,,,,indicative,,,masculine,
1,*enws,*)enw/s,noun,1 Chronicles,1,3,,,,indicative,,,masculine,
2,*kainan,*kai+na/m,noun,1 Chronicles,1,1,,,,,,,,
2,*malelehl,*maleleh/l,noun,1 Chronicles,1,2,,,,indicative,,,masculine,
2,*iared,*)ia/ret,noun,1 Chronicles,1,3,,,,,,,,
3,*enwx,*)enw/x,noun,1 Chronicles,1,1,,,,indicative,,,masculine,
3,*maqousala,*maqousa/la,noun,1 Chronicles,1,2,,,,indicative,,,masculine,
3,*lamex,*la/mex,noun,1 Chronicles,1,3,,,,indicative,,,masculine,
4,*nwe,*nw=e,noun,1 Chronicles,1,1,,,,indicative,,,masculine,
4,ui(oi\,ui(o/s,noun,1 Chronicles,1,2,,,,,vocative,plural,,
4,*nwe,*nw=e,noun,1 Chronicles,1,3,,,,indicative,,,masculine,
4,*shm,*sh/m,noun,1 Chronicles,1,4,,,,indicative,,,masculine,
5,ui(oi\,ui(o/s,noun,1 Chronicles,1,1,,,,,vocative,plural,,
5,*magwg,*magw/g,noun,1 Chronicles,1,2,,,,indicative,,,masculine,
5,kai\,kai/,conjunction,1 Chronicles,1,3,,,,indicative,,,,
6,kai\,kai/,conjunction,1 Chronicles,1,1,,,,indicative,,,,
6,ui(oi\,ui(o/s,noun,1 Chronicles,1,2,,,,,vocative,plural,,
6,kai\,kai/,conjunction,1 Chronicles,1,3,,,,indicative,,,,
6,kai\,kai/,conjunction,1 Chronicles,1,4,,,,indicative,,,,
7,kai\,kai/,conjunction,1 Chronicles,1,1,,,,indicative,,,,
7,ui(oi\,ui(o/s,noun,1 Chronicles,1,2,,,,,vocative,plural,,
7,kai\,kai/,conjunction,1 Chronicles,1,3,,,,indicative,,,,
7,kai\,kai/,conjunction,1 Chronicles,1,4,,,,indicative,,,,
8,kai\,kai/,conjunction,1 Chronicles,1,1,,,,indicative,,,,
8,ui(oi\,ui(o/s,noun,1 Chronicles,1,2,,,,,vocative,plural,,
8,*xous,xou=s,noun,1 Chronicles,1,3,,,,,nominative,singular,masculine,
8,kai\,kai/,conjunction,1 Chronicles,1,4,,,,indicative,,,,
8,kai\,kai/,conjunction,1 Chronicles,1,5,,,,indicative,,,,
8,*xanaan,*xanaa/n,noun,1 Chronicles,1,6,,,,indicative,,,feminine,
9,kai\,kai/,conjunction,1 Chronicles,1,1,,,,indicative,,,,
9,ui(oi\,ui(o/s,noun,1 Chronicles,1,2,,,,,vocative,plural,,
9,*xous,xou=s,noun,1 Chronicles,1,3,,,,,nominative,singular,masculine,
9,kai\,kai/,conjunction,1 Chronicles,1,4,,,,indicative,,,,
9,kai\,kai/,conjunction,1 Chronicles,1,5,,,,indicative,,,,
9,kai\,kai/,conjunction,1 Chronicles,1,6,,,,indicative,,,,
9,kai\,kai/,conjunction,1 Chronicles,1,7,,,,indicative,,,,
9,kai\,kai/,conjunction,1 Chronicles,1,8,,,,indicative,,,,
9,ui(oi\,ui(o/s,noun,1 Chronicles,1,9,,,,,vocative,plural,,
9,kai\,kai/,conjunction,1 Chronicles,1,10,,,,indicative,,,,
10,kai\,kai/,conjunction,1 Chronicles,1,1,,,,indicative,,,,
10,*xous,xou=s,noun,1 Chronicles,1,2,,,,,nominative,singular,masculine,
10,e)ge/nnhsen,genna/w,verb,1 Chronicles,1,3,3.0,aorist,active,indicative,,singular,,
10,to\n,o(,article,1 Chronicles,1,4,,,,,accusative,singular,masculine,
10,ou(=tos,ou(=tos,determiner,1 Chronicles,1,5,,,,,nominative,singular,masculine,
10,h)/rcato,a)/rxw,verb,1 Chronicles,1,6,3.0,aorist,middle,indicative,,singular,,
10,tou=,o(,article,1 Chronicles,1,7,,,,,genitive,singular,neuter,
10,ei)=nai,ei)mi/[1],verb,1 Chronicles,1,8,,,,,,,,
10,e)pi\,e)pi/,preposition,1 Chronicles,1,9,,,,indicative,,,,
10,th=s,o(,article,1 Chronicles,1,10,,,,,genitive,singular,feminine,
10,gh=s,gh=,noun,1 Chronicles,1,11,,,,,vocative,singular,,
17,ui(oi\,ui(o/s,noun,1 Chronicles,1,1,,,,,vocative,plural,,
17,*shm,*sh/m,noun,1 Chronicles,1,2,,,,indicative,,,masculine,
17,kai\,kai/,conjunction,1 Chronicles,1,3,,,,indicative,,,,
17,kai\,kai/,conjunction,1 Chronicles,1,4,,,,indicative,,,,
17,*arfacad,*)arfaca/d,noun,1 Chronicles,1,5,,,,indicative,,,masculine,
24,*sala,*sala/,noun,1 Chronicles,1,1,,,,indicative,,,masculine,
25,*eber,*)/eber,noun,1 Chronicles,1,1,,,,indicative,,,masculine,
25,*falek,*fa/lek,noun,1 Chronicles,1,2,,,,,,,,
25,*ragau,*(ragau/,noun,1 Chronicles,1,3,,,,indicative,,,masculine,
26,*seroux,*serou/x,noun,1 Chronicles,1,1,,,,indicative,,,masculine,
26,*naxwr,*naxw/r,noun,1 Chronicles,1,2,,,,indicative,,,masculine,
26,*qara,*qa/ra,noun,1 Chronicles,1,3,,,,indicative,,,masculine,
27,*abraam,*)abraa/m,noun,1 Chronicles,1,1,,,,indicative,,,masculine,
28,ui(oi\,ui(o/s,noun,1 Chronicles,1,1,,,,,vocative,plural,,
28,de\,de/,particle,1 Chronicles,1,2,,,,indicative,,,,
28,*abraam,*)abraa/m,noun,1 Chronicles,1,3,,,,indicative,,,masculine,
28,*isaak,*)isaa/k,noun,1 Chronicles,1,4,,,,indicative,,,masculine,
28,kai\,kai/,conjunction,1 Chronicles,1,5,,,,indicative,,,,
29,au(=tai,ou(=tos,determiner,1 Chronicles,1,1,,,,,nominative,plural,feminine,
29,de\,de/,particle,1 Chronicles,1,2,,,,indicative,,,,
29,ai(,o(,article,1 Chronicles,1,3,,,,,nominative,plural,feminine,
29,gene/seis,ge/nesis,noun,1 Chronicles,1,4,,,,,,,,
29,prwtoto/kou,prwto/·tokos,adjective,1 Chronicles,1,5,,,,,genitive,singular,neuter,
29,kai\,kai/,conjunction,1 Chronicles,1,6,,,,indicative,,,,
31,kai\,kai/,conjunction,1 Chronicles,1,1,,,,indicative,,,,
31,ou(=toi/,ou(=tos,determiner,1 Chronicles,1,2,,,,,nominative,plural,masculine,
31,ei)sin,ei)=mi[2],verb;,1 Chronicles,1,3,,,,,,,,
31,ui(oi\,ui(o/s,noun,1 Chronicles,1,4,,,,,vocative,plural,,
32,kai\,kai/,conjunction,1 Chronicles,1,1,,,,indicative,,,,
32,ui(oi\,ui(o/s,noun,1 Chronicles,1,2,,,,,vocative,plural,,
32,*abraam,*)abraa/m,noun,1 Chronicles,1,3,,,,indicative,,,masculine,
32,kai\,kai/,conjunction,1 Chronicles,1,4,,,,indicative,,,,
32,e)/teken,ti/ktw,verb,1 Chronicles,1,5,2.0,,,,,,,
32,au)tw=|,au)to/s,pronoun,1 Chronicles,1,6,,,,,dative,singular,masculine,
32,to\n,o(,article,1 Chronicles,1,7,,,,,accusative,singular,masculine,
32,*madiam,*madia/m,noun,1 Chronicles,1,8,,,,indicative,,,masculine,
32,kai\,kai/,conjunction,1 Chronicles,1,9,,,,indicative,,,,
32,ui(oi\,ui(o/s,noun,1 Chronicles,1,10,,,,,vocative,plural,,
32,kai\,kai/,conjunction,1 Chronicles,1,11,,,,indicative,,,,
33,kai\,kai/,conjunction,1 Chronicles,1,1,,,,indicative,,,,
33,ui(oi\,ui(o/s,noun,1 Chronicles,1,2,,,,,vocative,plural,,
33,*madiam,*madia/m,noun,1 Chronicles,1,3,,,,indicative,,,masculine,
33,kai\,kai/,conjunction,1 Chronicles,1,4,,,,indicative,,,,
33,kai\,kai/,conjunction,1 Chronicles,1,5,,,,indicative,,,,
33,*enwx,*)enw/x,noun,1 Chronicles,1,6,,,,indicative,,,masculine,
33,kai\,kai/,conjunction,1 Chronicles,1,7,,,,indicative,,,,
33,kai\,kai/,conjunction,1 Chronicles,1,8,,,,indicative,,,,
33,pa/ntes,pa=[nt]s,quantifier,1 Chronicles,1,9,,,,,genitive,singular,,
33,ou(=toi,ou(=tos,determiner,1 Chronicles,1,10,,,,,nominative,plural,masculine,
33,ui(oi\,ui(o/s,noun,1 Chronicles,1,11,,,,,vocative,plural,,
34,kai\,kai/,conjunction,1 Chronicles,1,1,,,,indicative,,,,
34,e)ge/nnhsen,genna/w,verb,1 Chronicles,1,2,3.0,aorist,active,indicative,,singular,,
34,*abraam,*)abraa/m,noun,1 Chronicles,1,3,,,,indicative,,,masculine,
34,to\n,o(,article,1 Chronicles,1,4,,,,,accusative,singular,masculine,
34,*isaak,*)isaa/k,noun,1 Chronicles,1,5,,,,indicative,,,masculine,
34,kai\,kai/,conjunction,1 Chronicles,1,6,,,,indicative,,,,
34,ui(oi\,ui(o/s,noun,1 Chronicles,1,7,,,,,vocative,plural,,
34,*isaak,*)isaa/k,noun,1 Chronicles,1,8,,,,indicative,,,masculine,
34,*hsau,*)hsau=,noun,1 Chronicles,1,9,,,,indicative,,,masculine,
