verse,wordform,lemma,pos,book,chapter,word_order,person,tense,voice,mood,case,number,gender,degree
1,kai\,kai/,conjunction,2 Kings,1,1,,,,indicative,,,,
1,h)qe/thsen,a)·qete/w,verb,2 Kings,1,2,3.0,aorist,active,indicative,,singular,,
1,e)n,e)n,preposition,2 Kings,1,3,,,,indicative,,,,
1,*israhl,*)israh/l,noun,2 Kings,1,4,,,,indicative,,,masculine,
1,meta\,meta/,preposition,2 Kings,1,5,,,,indicative,,,,
1,to\,o(,article,2 Kings,1,6,,,,,nominative,singular,neuter,
1,a)poqanei=n,a)po·qnh/|skw,verb,2 Kings,1,7,2.0,,,,,,,
2,kai\,kai/,conjunction,2 Kings,1,1,,,,indicative,,,,
2,e)/pesen,pi/ptw,verb,2 Kings,1,2,2.0,,,,,,,
2,dia\,dia/,preposition,2 Kings,1,3,,,,indicative,,,,
2,tou=,o(,article,2 Kings,1,4,,,,,genitive,singular,neuter,
2,tou=,o(,article,2 Kings,1,5,,,,,genitive,singular,neuter,
2,e)n,e)n,preposition,2 Kings,1,6,,,,indicative,,,,
2,tw=|,o(,article,2 Kings,1,7,,,,,dative,singular,neuter,
2,u(perw/|w|,u(perw=|on,noun,2 Kings,1,8,,,,,,,,
2,au)tou=,au)to/s,pronoun,2 Kings,1,9,,,,,genitive,singular,masculine,
2,tw=|,o(,article,2 Kings,1,10,,,,,dative,singular,neuter,
2,e)n,e)n,preposition,2 Kings,1,11,,,,indicative,,,,
2,*samarei/a|,*sama/reia,noun,2 Kings,1,12,,,,,dative,singular,feminine,
2,kai\,kai/,conjunction,2 Kings,1,13,,,,indicative,,,,
2,kai\,kai/,conjunction,2 Kings,1,14,,,,indicative,,,,
2,a)pe/steilen,a)po·ste/llw,verb,2 Kings,1,15,3.0,aorist,active,indicative,,singular,,
2,a)gge/lous,a)/ggelos,noun,2 Kings,1,16,,,,,accusative,plural,masculine,
2,kai\,kai/,conjunction,2 Kings,1,17,,,,indicative,,,,
2,ei)=pen,le/gw,verb,2 Kings,1,18,2.0,,,,,,,
2,pro\s,pro/s,preposition,2 Kings,1,19,,,,indicative,,,,
2,au)tou/s,au)to/s,pronoun,2 Kings,1,20,,,,,accusative,plural,masculine,
2,deu=te,deu=te,adverb,2 Kings,1,21,,,,indicative,,,,
2,kai\,kai/,conjunction,2 Kings,1,22,,,,indicative,,,,
2,e)pizhth/sate,e)pi·zhte/w,verb,2 Kings,1,23,2.0,aorist,active,imperative,,plural,,
2,e)n,e)n,preposition,2 Kings,1,24,,,,indicative,,,,
2,th=|,o(,article,2 Kings,1,25,,,,,dative,singular,feminine,
2,*baal,*ba/al,noun,2 Kings,1,26,,,,indicative,,,masculine,
2,qeo\n,qeo/s,noun,2 Kings,1,27,,,,,accusative,singular,masculine,
2,ei),ei),particle,2 Kings,1,28,,,,indicative,,,,
2,zh/somai,za/w,verb,2 Kings,1,29,,,,,,,,
2,e)k,e)k,preposition,2 Kings,1,30,,,,indicative,,,,
2,th=s,o(,article,2 Kings,1,31,,,,,genitive,singular,feminine,
2,mou,e)gw/,pronoun,2 Kings,1,32,,,,,genitive,singular,,
2,tau/ths,ou(=tos,determiner,2 Kings,1,33,,,,,genitive,singular,feminine,
2,kai\,kai/,conjunction,2 Kings,1,34,,,,indicative,,,,
2,e)poreu/qhsan,poreu/w,verb,2 Kings,1,35,3.0,aorist,passive,indicative,,plural,,
2,e)perwth=sai,e)p·erwta/w,verb,2 Kings,1,36,,aorist,active,infinitive,,,,
2,di’,dia/,preposition,2 Kings,1,37,,,,indicative,,,,
2,au)tou=,au)to/s,pronoun,2 Kings,1,38,,,,,genitive,singular,masculine,
3,kai\,kai/,conjunction,2 Kings,1,1,,,,indicative,,,,
3,a)/ggelos,a)/ggelos,noun,2 Kings,1,2,,,,,nominative,singular,masculine,
