verse,wordform,lemma,pos,book,chapter,word_order,person,tense,voice,mood,case,number,gender,degree
1,toi=s,o(,article,2 Maccabees,1,1,,,,,dative,plural,neuter,
1,a)delfoi=s,a)delfo/s,noun,2 Maccabees,1,2,,,,,vocative,plural,,
1,toi=s,o(,article,2 Maccabees,1,3,,,,,dative,plural,neuter,
1,kat’,kata/,preposition,2 Maccabees,1,4,,,,indicative,,,,
1,*ai)/gupton,*ai)/guptos,noun,2 Maccabees,1,5,,,,,accusative,singular,feminine,
1,*ioudai/ois,*)ioudai=os,adjective,2 Maccabees,1,6,,,,,dative,plural,neuter,
1,xai/rein,xai/rw,verb,2 Maccabees,1,7,,present,active,infinitive,,,,
1,oi(,o(,article,2 Maccabees,1,8,,,,,nominative,plural,masculine,
1,a)delfoi\,a)delfo/s,noun,2 Maccabees,1,9,,,,,vocative,plural,,
1,oi(,o(,article,2 Maccabees,1,10,,,,,nominative,plural,masculine,
1,e)n,e)n,preposition,2 Maccabees,1,11,,,,indicative,,,,
1,*ierosolu/mois,*(ieroso/luma,noun,2 Maccabees,1,12,,,,,,,,
1,*ioudai=oi,*)ioudai=os,adjective,2 Maccabees,1,13,,,,,nominative,plural,masculine,
1,kai\,kai/,conjunction,2 Maccabees,1,14,,,,indicative,,,,
1,oi(,o(,article,2 Maccabees,1,15,,,,,nominative,plural,masculine,
1,e)n,e)n,preposition,2 Maccabees,1,16,,,,indicative,,,,
1,th=|,o(,article,2 Maccabees,1,17,,,,,dative,singular,feminine,
1,xw/ra|,xw/ra,noun,2 Maccabees,1,18,,,,,dative,singular,feminine,
1,th=s,o(,article,2 Maccabees,1,19,,,,,genitive,singular,feminine,
1,*ioudai/as,*)ioudai/a,noun,2 Maccabees,1,20,,,,,genitive,singular,feminine,
1,ei)rh/nhn,ei)rh/nh,noun,2 Maccabees,1,21,,,,,accusative,singular,feminine,
1,a)gaqh/n,a)gaqo/s,adjective,2 Maccabees,1,22,,,,,,,,
2,kai\,kai/,conjunction,2 Maccabees,1,1,,,,indicative,,,,
2,a)gaqopoih/sai,a)gaqo·poie/w,verb,2 Maccabees,1,2,,aorist,active,infinitive,,,,
2,u(mi=n,su/,pronoun,2 Maccabees,1,3,,,,,dative,plural,,
2,o(,o(,article,2 Maccabees,1,4,,,,,nominative,singular,masculine,
2,qeo\s,qeo/s,noun,2 Maccabees,1,5,,,,,nominative,singular,masculine,
2,kai\,kai/,conjunction,2 Maccabees,1,6,,,,indicative,,,,
2,mnhsqei/h,mimnh/|skomai,verb,2 Maccabees,1,7,,,,,,,,
2,th=s,o(,article,2 Maccabees,1,8,,,,,genitive,singular,feminine,
2,diaqh/khs,dia·qh/kh,noun,2 Maccabees,1,9,,,,,genitive,singular,feminine,
2,au)tou=,au)to/s,pronoun,2 Maccabees,1,10,,,,,genitive,singular,masculine,
2,th=s,o(,article,2 Maccabees,1,11,,,,,genitive,singular,feminine,
2,pro\s,pro/s,preposition,2 Maccabees,1,12,,,,indicative,,,,
2,*abraam,*)abraa/m,noun,2 Maccabees,1,13,,,,indicative,,,masculine,
2,kai\,kai/,conjunction,2 Maccabees,1,14,,,,indicative,,,,
2,*isaak,*)isaa/k,noun,2 Maccabees,1,15,,,,indicative,,,masculine,
2,kai\,kai/,conjunction,2 Maccabees,1,16,,,,indicative,,,,
2,*iakwb,*)iakw/b,noun,2 Maccabees,1,17,,,,indicative,,,masculine,
2,tw=n,o(,article,2 Maccabees,1,18,,,,,genitive,plural,neuter,
2,dou/lwn,dou=los[2],noun,2 Maccabees,1,19,,,,,,,,
2,au)tou=,au)to/s,pronoun,2 Maccabees,1,20,,,,,genitive,singular,masculine,
2,tw=n,o(,article,2 Maccabees,1,21,,,,,genitive,plural,neuter,
2,pistw=n,pisto/s,adjective,2 Maccabees,1,22,,,,,genitive,plural,neuter,
3,kai\,kai/,conjunction,2 Maccabees,1,1,,,,indicative,,,,
3,dw/|h,di/dwmi,verb,2 Maccabees,1,2,,,,,,,,
3,u(mi=n,su/,pronoun,2 Maccabees,1,3,,,,,dative,plural,,
3,kardi/an,kardi/a,noun,2 Maccabees,1,4,,,,,accusative,singular,feminine,
3,pa=sin,pa=[nt]s,quantifier,2 Maccabees,1,5,,,,,genitive,singular,,
3,ei)s,ei)s[1],preposition,2 Maccabees,1,6,,,,indicative,,,,
3,to\,o(,article,2 Maccabees,1,7,,,,,nominative,singular,neuter,
3,se/besqai,se/bw,verb,2 Maccabees,1,8,,present,middle,infinitive,,,,
3,au)to\n,au)to/s,pronoun,2 Maccabees,1,9,,,,,accusative,singular,masculine,
3,kai\,kai/,conjunction,2 Maccabees,1,10,,,,indicative,,,,
3,poiei=n,poie/w,verb,2 Maccabees,1,11,,present,active,infinitive,,,,
3,au)tou=,au)to/s,pronoun,2 Maccabees,1,12,,,,,genitive,singular,masculine,
3,ta\,o(,article,2 Maccabees,1,13,,,,,nominative,plural,neuter,
3,qelh/mata,qe/lhma[t],noun,2 Maccabees,1,14,,,,,nominative,plural,neuter,
3,kardi/a|,kardi/a,noun,2 Maccabees,1,15,,,,,dative,singular,feminine,
3,mega/lh|,me/g[al]as,adjective,2 Maccabees,1,16,,,,,dative,singular,feminine,
3,kai\,kai/,conjunction,2 Maccabees,1,17,,,,indicative,,,,
3,yuxh=|,yuxh/,noun,2 Maccabees,1,18,,,,,vocative,singular,,
3,boulome/nh|,bou/lomai,verb,2 Maccabees,1,19,,present,middle,participle,dative,singular,feminine,
4,kai\,kai/,conjunction,2 Maccabees,1,1,,,,indicative,,,,
4,dianoi/cai,di·an·oi/gw,verb,2 Maccabees,1,2,,aorist,active,infinitive,,,,
4,th\n,o(,article,2 Maccabees,1,3,,,,,accusative,singular,feminine,
4,kardi/an,kardi/a,noun,2 Maccabees,1,4,,,,,accusative,singular,feminine,
4,u(mw=n,su/,pronoun,2 Maccabees,1,5,,,,,genitive,plural,,
4,e)n,e)n,preposition,2 Maccabees,1,6,,,,indicative,,,,
4,tw=|,o(,article,2 Maccabees,1,7,,,,,dative,singular,neuter,
4,no/mw|,no/mos,noun,2 Maccabees,1,8,,,,,dative,singular,masculine,
4,au)tou=,au)to/s,pronoun,2 Maccabees,1,9,,,,,genitive,singular,masculine,
4,kai\,kai/,conjunction,2 Maccabees,1,10,,,,indicative,,,,
4,e)n,e)n,preposition,2 Maccabees,1,11,,,,indicative,,,,
4,toi=s,o(,article,2 Maccabees,1,12,,,,,dative,plural,neuter,
4,kai\,kai/,conjunction,2 Maccabees,1,13,,,,indicative,,,,
